                       x                       y                  u(x,y)
  2.2222222222222224E-01  2.8282828282828287E-01 -2.0126069011455386E-01
  2.3232323232323235E-01  2.8282828282828287E-01 -2.0307516253006244E-01
  2.4242424242424243E-01  2.8282828282828287E-01 -2.0407065442999645E-01
  2.5252525252525254E-01  2.8282828282828287E-01 -2.0424322943853521E-01
  2.6262626262626265E-01  2.8282828282828287E-01 -2.0359226071486533E-01
  2.7272727272727276E-01  2.8282828282828287E-01 -2.0212043262946494E-01
  2.8282828282828287E-01  2.8282828282828287E-01 -1.9983373020008172E-01
  2.9292929292929293E-01  2.8282828282828287E-01 -1.9674141762810882E-01
  3.0303030303030304E-01  2.8282828282828287E-01 -1.9285599498146463E-01
  3.1313131313131315E-01  2.8282828282828287E-01 -1.8819315795306030E-01
  3.2323232323232326E-01  2.8282828282828287E-01 -1.8277172381431556E-01
  3.3333333333333337E-01  2.8282828282828287E-01 -1.7661356469897421E-01
  3.4343434343434348E-01  2.8282828282828287E-01 -1.6974351471775972E-01
  3.5353535353535359E-01  2.8282828282828287E-01 -1.6218927169729111E-01
  3.6363636363636365E-01  2.8282828282828287E-01 -1.5398128645843220E-01
  3.7373737373737376E-01  2.8282828282828287E-01 -1.4515263775477941E-01
  3.8383838383838387E-01  2.8282828282828287E-01 -1.3573890310697814E-01
  3.9393939393939398E-01  2.8282828282828287E-01 -1.2577801314546802E-01
  4.0404040404040409E-01  2.8282828282828287E-01 -1.1531009595154718E-01
  4.1414141414141420E-01  2.8282828282828287E-01 -1.0437732557014118E-01
  4.2424242424242425E-01  2.8282828282828287E-01 -9.3023739401632707E-02
  4.3434343434343436E-01  2.8282828282828287E-01 -8.1295069503614717E-02
  4.4444444444444448E-01  2.8282828282828287E-01 -6.9238558151373572E-02
  4.5454545454545459E-01  2.8282828282828287E-01 -5.6902762945257736E-02
  4.6464646464646470E-01  2.8282828282828287E-01 -4.4337364072565999E-02
  4.7474747474747481E-01  2.8282828282828287E-01 -3.1592967411445530E-02
  4.8484848484848486E-01  2.8282828282828287E-01 -1.8720895133514333E-02
  4.9494949494949497E-01  2.8282828282828287E-01 -5.7729800581642465E-03
  5.0505050505050508E-01  2.8282828282828287E-01  7.1986357629815452E-03
  5.1515151515151525E-01  2.8282828282828287E-01  2.0141722285843631E-02
  5.2525252525252530E-01  2.8282828282828287E-01  3.3004165134234743E-02
  5.3535353535353536E-01  2.8282828282828287E-01  4.5734172345858672E-02
  5.4545454545454553E-01  2.8282828282828287E-01  5.8280492910047693E-02
  5.5555555555555558E-01  2.8282828282828287E-01  7.0592614240571380E-02
  5.6565656565656575E-01  2.8282828282828287E-01  8.2620967236357576E-02
  5.7575757575757580E-01  2.8282828282828287E-01  9.4317132310069982E-02
  5.8585858585858586E-01  2.8282828282828287E-01  1.0563402329827336E-01
  5.9595959595959602E-01  2.8282828282828287E-01  1.1652608899037543E-01
  6.0606060606060608E-01  2.8282828282828287E-01  1.2694948673023662E-01
  6.1616161616161624E-01  2.8282828282828287E-01  1.3686226507910051E-01
  6.2626262626262630E-01  2.8282828282828287E-01  1.4622453199579916E-01
  6.3636363636363646E-01  2.8282828282828287E-01  1.5499861035032381E-01
  6.4646464646464652E-01  2.8282828282828287E-01  1.6314920058830779E-01
  6.5656565656565657E-01  2.8282828282828287E-01  1.7064350831189082E-01
  6.6666666666666674E-01  2.8282828282828287E-01  1.7745139208276742E-01
  6.7676767676767680E-01  2.8282828282828287E-01  1.8354547095205104E-01
  6.8686868686868696E-01  2.8282828282828287E-01  1.8890124592144186E-01
  6.9696969696969702E-01  2.8282828282828287E-01  1.9349719049134420E-01
  7.0707070707070718E-01  2.8282828282828287E-01  1.9731484278590147E-01
  7.1717171717171724E-01  2.8282828282828287E-01  2.0033887949959248E-01
  7.2727272727272729E-01  2.8282828282828287E-01  2.0255717114114083E-01
  7.3737373737373746E-01  2.8282828282828287E-01  2.0396084550679303E-01
  7.4747474747474751E-01  2.8282828282828287E-01  2.0454430483392547E-01
  7.5757575757575768E-01  2.8282828282828287E-01  2.0430526531105639E-01
  7.6767676767676774E-01  2.8282828282828287E-01  2.0324475778103249E-01
  7.7777777777777779E-01  2.8282828282828287E-01  2.0136712255644085E-01
  7.8787878787878796E-01  2.8282828282828287E-01  1.9868000118470833E-01
  7.9797979797979801E-01  2.8282828282828287E-01  1.9519429390217929E-01
  8.0808080808080818E-01  2.8282828282828287E-01  1.9092412796930908E-01
  8.1818181818181823E-01  2.8282828282828287E-01  1.8588679025850630E-01
  8.2828282828282840E-01  2.8282828282828287E-01  1.8010266817873591E-01
  8.3838383838383845E-01  2.8282828282828287E-01  1.7359515954261825E-01
  8.4848484848484851E-01  2.8282828282828287E-01  1.6639058291168407E-01
  8.5858585858585867E-01  2.8282828282828287E-01  1.5851807454797109E-01
  8.6868686868686873E-01  2.8282828282828287E-01  1.5000946287578021E-01
  8.7878787878787890E-01  2.8282828282828287E-01  1.4089915264928043E-01
  8.8888888888888895E-01  2.8282828282828287E-01  1.3122397665454286E-01
  8.9898989898989912E-01  2.8282828282828287E-01  1.2102305240183528E-01
  9.0909090909090917E-01  2.8282828282828287E-01  1.1033763020946341E-01
  9.1919191919191923E-01  2.8282828282828287E-01  9.9210912208687468E-02
  9.2929292929292939E-01  2.8282828282828287E-01  8.7687903148368121E-02
  9.3939393939393945E-01  2.8282828282828287E-01  7.5815203323666785E-02
  9.4949494949494961E-01  2.8282828282828287E-01  6.3640843466792898E-02
  9.5959595959595967E-01  2.8282828282828287E-01  5.1214081216270600E-02
  9.6969696969696972E-01  2.8282828282828287E-01  3.8585203124351791E-02
  9.7979797979797989E-01  2.8282828282828287E-01  2.5805330965598550E-02
  9.8989898989898994E-01  2.8282828282828287E-01  1.2926208936398471E-02
  1.0000000000000000E+00  2.8282828282828287E-01  5.0163166098665129E-17
  0.0000000000000000E+00  2.9292929292929293E-01  0.0000000000000000E+00
  1.0101010101010102E-02  2.9292929292929293E-01 -1.6911221459536028E-02
  2.0202020202020204E-02  2.9292929292929293E-01 -3.3749461234329634E-02
  3.0303030303030304E-02  2.9292929292929293E-01 -5.0447214995009822E-02
  4.0404040404040407E-02  2.9292929292929293E-01 -6.6937529147843441E-02
  5.0505050505050511E-02  2.9292929292929293E-01 -8.3154265415674486E-02
  6.0606060606060608E-02  2.9292929292929293E-01 -9.9032371719594170E-02
  7.0707070707070718E-02  2.9292929292929293E-01 -1.1450814463053767E-01
  8.0808080808080815E-02  2.9292929292929293E-01 -1.2951948601318591E-01
  9.0909090909090912E-02  2.9292929292929293E-01 -1.4400615342801079E-01
  1.0101010101010102E-01  2.9292929292929293E-01 -1.5791000745921857E-01
  1.1111111111111112E-01  2.9292929292929293E-01 -1.7117523886812247E-01
  1.2121212121212122E-01  2.9292929292929293E-01 -1.8374860369865714E-01
  1.3131313131313133E-01  2.9292929292929293E-01 -1.9557962998405262E-01
  1.4141414141414144E-01  2.9292929292929293E-01 -2.0662082615871777E-01
  1.5151515151515152E-01  2.9292929292929293E-01 -2.1682787223839706E-01
  1.6161616161616163E-01  2.9292929292929293E-01 -2.2615979782306564E-01
  1.7171717171717174E-01  2.9292929292929293E-01 -2.3457914760227527E-01
  1.8181818181818182E-01  2.9292929292929293E-01 -2.4205213487170985E-01
  1.9191919191919193E-01  2.9292929292929293E-01 -2.4854877432244299E-01
  2.0202020202020204E-01  2.9292929292929293E-01 -2.5404300669784780E-01
  2.1212121212121213E-01  2.9292929292929293E-01 -2.5851280251609121E-01
  2.2222222222222224E-01  2.9292929292929293E-01 -2.6194024997695547E-01
  2.3232323232323235E-01  2.9292929292929293E-01 -2.6431163134863395E-01
  2.4242424242424243E-01  2.9292929292929293E-01 -2.6561747293900828E-01
  2.5252525252525254E-01  2.9292929292929293E-01 -2.6585258908460419E-01
  2.6262626262626265E-01  2.9292929292929293E-01 -2.6501609951072602E-01
  2.7272727272727276E-01  2.9292929292929293E-01 -2.6311143445827823E-01
  2.8282828282828287E-01  2.9292929292929293E-01 -2.6014632210796035E-01
  2.9292929292929293E-01  2.9292929292929293E-01 -2.5613275476350600E-01
  3.0303030303030304E-01  2.9292929292929293E-01 -2.5108694592057307E-01
  3.1313131313131315E-01  2.9292929292929293E-01 -2.4502925728221311E-01
  3.2323232323232326E-01  2.9292929292929293E-01 -2.3798412723663837E-01
  3.3333333333333337E-01  2.9292929292929293E-01 -2.2997996194816300E-01
  3.4343434343434348E-01  2.9292929292929293E-01 -2.2104902955304823E-01
  3.5353535353535359E-01  2.9292929292929293E-01 -2.1122732594545904E-01
  3.6363636363636365E-01  2.9292929292929293E-01 -2.0055443028940442E-01
  3.7373737373737376E-01  2.9292929292929293E-01 -1.8907334872438974E-01
  3.8383838383838387E-01  2.9292929292929293E-01 -1.7683033638816964E-01
  3.9393939393939398E-01  2.9292929292929293E-01 -1.6387471605442769E-01
  4.0404040404040409E-01  2.9292929292929293E-01 -1.5025867802561299E-01
  4.1414141414141420E-01  2.9292929292929293E-01 -1.3603706592987033E-01
  4.2424242424242425E-01  2.9292929292929293E-01 -1.2126716580941176E-01
  4.3434343434343436E-01  2.9292929292929293E-01 -1.0600846283827481E-01
  4.4444444444444448E-01  2.9292929292929293E-01 -9.0322413883927741E-02
  4.5454545454545459E-01  2.9292929292929293E-01 -7.4272190377244626E-02
  4.6464646464646470E-01  2.9292929292929293E-01 -5.7922431644683817E-02
  4.7474747474747481E-01  2.9292929292929293E-01 -4.1338979019588558E-02
  4.8484848484848486E-01  2.9292929292929293E-01 -2.4588612651061791E-02
  4.9494949494949497E-01  2.9292929292929293E-01 -7.7387870303842112E-03
  5.0505050505050508E-01  2.9292929292929293E-01  9.1426519197695816E-03
  5.1515151515151525E-01  2.9292929292929293E-01  2.5987725003105540E-02
  5.2525252525252530E-01  2.9292929292929293E-01  4.2728606441413304E-02
  5.3535353535353536E-01  2.9292929292929293E-01  5.9297890875659329E-02
  5.4545454545454553E-01  2.9292929292929293E-01  7.5628863240271349E-02
  5.5555555555555558E-01  2.9292929292929293E-01  9.1655773771955940E-02
  5.6565656565656575E-01  2.9292929292929293E-01  1.0731409530525800E-01
  5.7575757575757580E-01  2.9292929292929293E-01  1.2254078986121777E-01
  5.8585858585858586E-01  2.9292929292929293E-01  1.3727455689697329E-01
  5.9595959595959602E-01  2.9292929292929293E-01  1.5145608403061148E-01
  6.0606060606060608E-01  2.9292929292929293E-01  1.6502828566678068E-01
  6.1616161616161624E-01  2.9292929292929293E-01  1.7793652843481772E-01
  6.2626262626262630E-01  2.9292929292929293E-01  1.9012885900563625E-01
  6.3636363636363646E-01  2.9292929292929293E-01  2.0155620632880880E-01
  6.4646464646464652E-01  2.9292929292929293E-01  2.1217258199609063E-01
  6.5656565656565657E-01  2.9292929292929293E-01  2.2193526810485395E-01
  6.6666666666666674E-01  2.9292929292929293E-01  2.3080498318922968E-01
  6.7676767676767680E-01  2.9292929292929293E-01  2.3874604868357746E-01
  6.8686868686868696E-01  2.9292929292929293E-01  2.4572652242543128E-01
  6.9696969696969702E-01  2.9292929292929293E-01  2.5171834089549716E-01
  7.0707070707070718E-01  2.9292929292929293E-01  2.5669741651342715E-01
  7.1717171717171724E-01  2.9292929292929293E-01  2.6064374910556698E-01
  7.2727272727272729E-01  2.9292929292929293E-01  2.6354149924772169E-01
  7.3737373737373746E-01  2.9292929292929293E-01  2.6537904968384995E-01
  7.4747474747474751E-01  2.9292929292929293E-01  2.6614906307431702E-01
  7.5757575757575768E-01  2.9292929292929293E-01  2.6584849836151431E-01
  7.6767676767676774E-01  2.9292929292929293E-01  2.6447863368009561E-01
  7.7777777777777779E-01  2.9292929292929293E-01  2.6204505646755433E-01
  7.8787878787878796E-01  2.9292929292929293E-01  2.5855764239169787E-01
  7.9797979797979801E-01  2.9292929292929293E-01  2.5403051539505656E-01
  8.0808080808080818E-01  2.9292929292929293E-01  2.4848199281262709E-01
  8.1818181818181823E-01  2.9292929292929293E-01  2.4193451022588430E-01
  8.2828282828282840E-01  2.9292929292929293E-01  2.3441453072664617E-01
  8.3838383838383845E-01  2.9292929292929293E-01  2.2595244333187348E-01
  8.4848484848484851E-01  2.9292929292929293E-01  2.1658243416135101E-01
  8.5858585858585867E-01  2.9292929292929293E-01  2.0634235563397135E-01
  8.6868686868686873E-01  2.9292929292929293E-01  1.9527357001813170E-01
  8.7878787878787890E-01  2.9292929292929293E-01  1.8342078714033022E-01
  8.8888888888888895E-01  2.9292929292929293E-01  1.7083188010898318E-01
  8.9898989898989912E-01  2.9292929292929293E-01  1.5755769947967502E-01
  9.0909090909090917E-01  2.9292929292929293E-01  1.4365186207618988E-01
  9.1919191919191923E-01  2.9292929292929293E-01  1.2917054333794159E-01
  9.2929292929292939E-01  2.9292929292929293E-01  1.1417224270451531E-01
  9.3939393939393945E-01  2.9292929292929293E-01  9.8717559911550040E-02
  9.4949494949494961E-01  2.9292929292929293E-01  8.2868941168341301E-02
  9.5959595959595967E-01  2.9292929292929293E-01  6.6690434833407683E-02
  9.6969696969696972E-01  2.9292929292929293E-01  5.0247433913542569E-02
  9.7979797979797989E-01  2.9292929292929293E-01  3.3606412276639262E-02
  9.8989898989898994E-01  2.9292929292929293E-01  1.6834655531925809E-02
  1.0000000000000000E+00  2.9292929292929293E-01  6.5267260599264940E-17
  0.0000000000000000E+00  3.0303030303030304E-01  0.0000000000000000E+00
  1.0101010101010102E-02  3.0303030303030304E-01 -2.0750297682513505E-02
  2.0202020202020204E-02  3.0303030303030304E-01 -4.1412249175444005E-02
  3.0303030303030304E-02  3.0303030303030304E-01 -6.1902950839879421E-02
  4.0404040404040407E-02  3.0303030303030304E-01 -8.2140167741758877E-02
  5.0505050505050511E-02  3.0303030303030304E-01 -1.0204267028996873E-01
  6.0606060606060608E-02  3.0303030303030304E-01 -1.2153056044503845E-01
  7.0707070707070718E-02  3.0303030303030304E-01 -1.4052559477511817E-01
  8.0808080808080815E-02  3.0303030303030304E-01 -1.5895149887475551E-01
  9.0909090909090912E-02  3.0303030303030304E-01 -1.7673427997747329E-01
  1.0101010101010102E-01  3.0303030303030304E-01 -1.9380251875522317E-01
  1.1111111111111112E-01  3.0303030303030304E-01 -2.1008766428890388E-01
  1.2121212121212122E-01  3.0303030303030304E-01 -2.2552430660213682E-01
  1.3131313131313133E-01  3.0303030303030304E-01 -2.4005044270008166E-01
  1.4141414141414144E-01  3.0303030303030304E-01 -2.5360772492910555E-01
  1.5151515151515152E-01  3.0303030303030304E-01 -2.6614170030616330E-01
  1.6161616161616163E-01  3.0303030303030304E-01 -2.7760202471309670E-01
  1.7171717171717174E-01  3.0303030303030304E-01 -2.8794267172037730E-01
  1.8181818181818182E-01  3.0303030303030304E-01 -2.9712211458547633E-01
  1.9191919191919193E-01  3.0303030303030304E-01 -3.0510349583380109E-01
  2.0202020202020204E-01  3.0303030303030304E-01 -3.1185477482475177E-01
  2.1212121212121213E-01  3.0303030303030304E-01 -3.1734885870519625E-01
  2.2222222222222224E-01  3.0303030303030304E-01 -3.2156371071148504E-01
  2.3232323232323235E-01  3.0303030303030304E-01 -3.2448243827970530E-01
  2.4242424242424243E-01  3.0303030303030304E-01 -3.2609336558289598E-01
  2.5252525252525254E-01  3.0303030303030304E-01 -3.2639007427453692E-01
  2.6262626262626265E-01  3.0303030303030304E-01 -3.2537143616628039E-01
  2.7272727272727276E-01  3.0303030303030304E-01 -3.2304161383547431E-01
  2.8282828282828287E-01  3.0303030303030304E-01 -3.1941004504617371E-01
  2.9292929292929293E-01  3.0303030303030304E-01 -3.1449140685545340E-01
  3.0303030303030304E-01  3.0303030303030304E-01 -3.0830555267755244E-01
  3.1313131313131315E-01  3.0303030303030304E-01 -3.0087743877277073E-01
  3.2323232323232326E-01  3.0303030303030304E-01 -2.9223701527071994E-01
  3.3333333333333337E-01  3.0303030303030304E-01 -2.8241911621380639E-01
  3.4343434343434348E-01  3.0303030303030304E-01 -2.7146330909314925E-01
  3.5353535353535359E-01  3.0303030303030304E-01 -2.5941374372105130E-01
  3.6363636363636365E-01  3.0303030303030304E-01 -2.4631896999811956E-01
  3.7373737373737376E-01  3.0303030303030304E-01 -2.3223174383956474E-01
  3.8383838383838387E-01  3.0303030303030304E-01 -2.1720881614418744E-01
  3.9393939393939398E-01  3.0303030303030304E-01 -2.0131070133662596E-01
  4.0404040404040409E-01  3.0303030303030304E-01 -1.8460143712078531E-01
  4.1414141414141420E-01  3.0303030303030304E-01 -1.6714832578793604E-01
  4.2424242424242425E-01  3.0303030303030304E-01 -1.4902165875048884E-01
  4.3434343434343436E-01  3.0303030303030304E-01 -1.3029444484899538E-01
  4.4444444444444448E-01  3.0303030303030304E-01 -1.1104210047295288E-01
  4.5454545454545459E-01  3.0303030303030304E-01 -9.1342161861644969E-02
  4.6464646464646470E-01  3.0303030303030304E-01 -7.1273961674423000E-02
  4.7474747474747481E-01  3.0303030303030304E-01 -5.0918314450458281E-02
  4.8484848484848486E-01  3.0303030303030304E-01 -3.0357190938367102E-02
  4.9494949494949497E-01  3.0303030303030304E-01 -9.6733870233000532E-03
  5.0505050505050508E-01  3.0303030303030304E-01  1.1049808935412742E-02
  5.1515151515151525E-01  3.0303030303030304E-01  3.1728953221554702E-02
  5.2525252525252530E-01  3.0303030303030304E-01  5.2280777202231669E-02
  5.3535353535353536E-01  3.0303030303030304E-01  7.2622533278212331E-02
  5.4545454545454553E-01  3.0303030303030304E-01  9.2672314132464684E-02
  5.5555555555555558E-01  3.0303030303030304E-01  1.1234939577109902E-01
  5.6565656565656575E-01  3.0303030303030304E-01  1.3157455447072533E-01
  5.7575757575757580E-01  3.0303030303030304E-01  1.5027038606539042E-01
  5.8585858585858586E-01  3.0303030303030304E-01  1.6836162552070980E-01
  5.9595959595959602E-01  3.0303030303030304E-01  1.8577543681600889E-01
  6.0606060606060608E-01  3.0303030303030304E-01  2.0244172015714390E-01
  6.1616161616161624E-01  3.0303030303030304E-01  2.1829338435296072E-01
  6.2626262626262630E-01  3.0303030303030304E-01  2.3326662108263074E-01
  6.3636363636363646E-01  3.0303030303030304E-01  2.4730116277013836E-01
  6.4646464646464652E-01  3.0303030303030304E-01  2.6034052205622543E-01
  6.5656565656565657E-01  3.0303030303030304E-01  2.7233222312131400E-01
  6.6666666666666674E-01  3.0303030303030304E-01  2.8322801001624226E-01
  6.7676767676767680E-01  3.0303030303030304E-01  2.9298404222099156E-01
  6.8686868686868696E-01  3.0303030303030304E-01  3.0156107412254446E-01
  6.9696969696969702E-01  3.0303030303030304E-01  3.0892460461478238E-01
  7.0707070707070718E-01  3.0303030303030304E-01  3.1504503066868894E-01
  7.1717171717171724E-01  3.0303030303030304E-01  3.1989774854503228E-01
  7.2727272727272729E-01  3.0303030303030304E-01  3.2346327096899613E-01
  7.3737373737373746E-01  3.0303030303030304E-01  3.2572729212996065E-01
  7.4747474747474751E-01  3.0303030303030304E-01  3.2668075214963421E-01
  7.5757575757575768E-01  3.0303030303030304E-01  3.2631987515071936E-01
  7.6767676767676774E-01  3.0303030303030304E-01  3.2464617593355177E-01
  7.7777777777777779E-01  3.0303030303030304E-01  3.2166646859285719E-01
  7.8787878787878796E-01  3.0303030303030304E-01  3.1739282172015820E-01
  7.9797979797979801E-01  3.0303030303030304E-01  3.1184252797913231E-01
  8.0808080808080818E-01  3.0303030303030304E-01  3.0503801986711432E-01
  8.1818181818181823E-01  3.0303030303030304E-01  2.9700678874814745E-01
  8.2828282828282840E-01  3.0303030303030304E-01  2.8778127352966154E-01
  8.3838383838383845E-01  3.0303030303030304E-01  2.7739872304044866E-01
  8.4848484848484851E-01  3.0303030303030304E-01  2.6590106044845557E-01
  8.5858585858585867E-01  3.0303030303030304E-01  2.5333469767564937E-01
  8.6868686868686873E-01  3.0303030303030304E-01  2.3975036599402011E-01
  8.7878787878787890E-01  3.0303030303030304E-01  2.2520289811052960E-01
  8.8888888888888895E-01  3.0303030303030304E-01  2.0975101720466391E-01
  8.9898989898989912E-01  3.0303030303030304E-01  1.9345709849899514E-01
  9.0909090909090917E-01  3.0303030303030304E-01  1.7638691375066601E-01
  9.1919191919191923E-01  3.0303030303030304E-01  1.5860937741021161E-01
  9.2929292929292939E-01  3.0303030303030304E-01  1.4019625966484689E-01
  9.3939393939393945E-01  3.0303030303030304E-01  1.2122190188190310E-01
  9.4949494949494961E-01  3.0303030303030304E-01  1.0176292425879217E-01
  9.5959595959595967E-01  3.0303030303030304E-01  8.1897903087062546E-02
  9.6969696969696972E-01  3.0303030303030304E-01  6.1707075748583272E-02
  9.7979797979797989E-01  3.0303030303030304E-01  4.1271995905419634E-02
  9.8989898989898994E-01  3.0303030303030304E-01  2.0675228915582912E-02
  1.0000000000000000E+00  3.0303030303030304E-01  8.0108546877104569E-17
  0.0000000000000000E+00  3.1313131313131315E-01  0.0000000000000000E+00
  1.0101010101010102E-02  3.1313131313131315E-01 -2.4505736259545705E-02
  2.0202020202020204E-02  3.1313131313131315E-01 -4.8908119837816261E-02
  3.0303030303030304E-02  3.1313131313131315E-01 -7.3109177591720906E-02
  4.0404040404040407E-02  3.1313131313131315E-01 -9.7011728509539541E-02
  5.0505050505050511E-02  3.1313131313131315E-01 -1.2051977744148047E-01
  6.0606060606060608E-02  3.1313131313131315E-01 -1.4353890308735739E-01
  7.0707070707070718E-02  3.1313131313131315E-01 -1.6597663510255864E-01
  8.0808080808080815E-02  3.1313131313131315E-01 -1.8774283568739075E-01
  9.0909090909090912E-02  3.1313131313131315E-01 -2.0875005238293512E-01
  1.0101010101010102E-01  3.1313131313131315E-01 -2.2891388089704301E-01
  1.1111111111111112E-01  3.1313131313131315E-01 -2.4815330053460039E-01
  1.2121212121212122E-01  3.1313131313131315E-01 -2.6639100072500693E-01
  1.3131313131313133E-01  3.1313131313131315E-01 -2.8355369617440823E-01
  1.4141414141414144E-01  3.1313131313131315E-01 -2.9957242101981807E-01
  1.5151515151515152E-01  3.1313131313131315E-01 -3.1438280412852337E-01
  1.6161616161616163E-01  3.1313131313131315E-01 -3.2792533578380828E-01
  1.7171717171717174E-01  3.1313131313131315E-01 -3.4014559979938358E-01
  1.8181818181818182E-01  3.1313131313131315E-01 -3.5099449954603157E-01
  1.9191919191919193E-01  3.1313131313131315E-01 -3.6042845168548665E-01
  2.0202020202020204E-01  3.1313131313131315E-01 -3.6840956571297301E-01
  2.1212121212121213E-01  3.1313131313131315E-01 -3.7490579290218351E-01
  2.2222222222222224E-01  3.1313131313131315E-01 -3.7989105963576880E-01
  2.3232323232323235E-01  3.1313131313131315E-01 -3.8334537076959896E-01
  2.4242424242424243E-01  3.1313131313131315E-01 -3.8525488870676194E-01
  2.5252525252525254E-01  3.1313131313131315E-01 -3.8561199507805549E-01
  2.6262626262626265E-01  3.1313131313131315E-01 -3.8441531377418264E-01
  2.7272727272727276E-01  3.1313131313131315E-01 -3.8166972435347207E-01
  2.8282828282828287E-01  3.1313131313131315E-01 -3.7738633744805444E-01
  2.9292929292929293E-01  3.1313131313131315E-01 -3.7158245211775315E-01
  3.0303030303030304E-01  3.1313131313131315E-01 -3.6428148773890007E-01
  3.1313131313131315E-01  3.1313131313131315E-01 -3.5551288572886547E-01
  3.2323232323232326E-01  3.1313131313131315E-01 -3.4531199792164424E-01
  3.3333333333333337E-01  3.1313131313131315E-01 -3.3371993550512624E-01
  3.4343434343434348E-01  3.1313131313131315E-01 -3.2078341354725048E-01
  3.5353535353535359E-01  3.1313131313131315E-01 -3.0655455369009998E-01
  3.6363636363636365E-01  3.1313131313131315E-01 -2.9109068185225540E-01
  3.7373737373737376E-01  3.1313131313131315E-01 -2.7445409252291347E-01
  3.8383838383838387E-01  3.1313131313131315E-01 -2.5671180054063480E-01
  3.9393939393939398E-01  3.1313131313131315E-01 -2.3793527127175934E-01
  4.0404040404040409E-01  3.1313131313131315E-01 -2.1820013110221789E-01
  4.1414141414141420E-01  3.1313131313131315E-01 -1.9758586495359634E-01
  4.2424242424242425E-01  3.1313131313131315E-01 -1.7617549714948005E-01
  4.3434343434343436E-01  3.1313131313131315E-01 -1.5405525132493683E-01
  4.4444444444444448E-01  3.1313131313131315E-01 -1.3131421339267726E-01
  4.5454545454545459E-01  3.1313131313131315E-01 -1.0804396236650340E-01
  4.6464646464646470E-01  3.1313131313131315E-01 -8.4338208360164965E-02
  4.7474747474747481E-01  3.1313131313131315E-01 -6.0292413329203577E-02
  4.8484848484848486E-01  3.1313131313131315E-01 -3.6003407363772569E-02
  4.9494949494949497E-01  3.1313131313131315E-01 -1.1568994329384729E-02
  5.0505050505050508E-01  3.1313131313131315E-01  1.2912431459640718E-02
  5.1515151515151525E-01  3.1313131313131315E-01  3.7342294657463242E-02
  5.2525252525252530E-01  3.1313131313131315E-01  6.1622226615450346E-02
  5.3535353535353536E-01  3.1313131313131315E-01  8.5654461120299272E-02
  5.4545454545454553E-01  3.1313131313131315E-01  1.0934223869214565E-01
  5.5555555555555558E-01  3.1313131313131315E-01  1.3259017945501689E-01
  5.6565656565656575E-01  3.1313131313131315E-01  1.5530468420298563E-01
  5.7575757575757580E-01  3.1313131313131315E-01  1.7739429886819055E-01
  5.8585858585858586E-01  3.1313131313131315E-01  1.9877008860298298E-01
  5.9595959595959602E-01  3.1313131313131315E-01  2.1934599663609897E-01
  6.0606060606060608E-01  3.1313131313131315E-01  2.3903918531965648E-01
  6.1616161616161624E-01  3.1313131313131315E-01  2.5777037796514207E-01
  6.2626262626262630E-01  3.1313131313131315E-01  2.7546416910777188E-01
  6.3636363636363646E-01  3.1313131313131315E-01  2.9204933693996354E-01
  6.4646464646464652E-01  3.1313131313131315E-01  3.0745912220285398E-01
  6.5656565656565657E-01  3.1313131313131315E-01  3.2163150429969356E-01
  6.6666666666666674E-01  3.1313131313131315E-01  3.3450944477905836E-01
  6.7676767676767680E-01  3.1313131313131315E-01  3.4604112242639812E-01
  6.8686868686868696E-01  3.1313131313131315E-01  3.5618013819359712E-01
  6.9696969696969702E-01  3.1313131313131315E-01  3.6488570451045571E-01
  7.0707070707070718E-01  3.1313131313131315E-01  3.7212280822051991E-01
  7.1717171717171724E-01  3.1313131313131315E-01  3.7786235372014659E-01
  7.2727272727272729E-01  3.1313131313131315E-01  3.8208127651090429E-01
  7.3737373737373746E-01  3.1313131313131315E-01  3.8476264163998553E-01
  7.4747474747474751E-01  3.1313131313131315E-01  3.8589570741243373E-01
  7.5757575757575768E-01  3.1313131313131315E-01  3.8547596952696406E-01
  7.6767676767676774E-01  3.1313131313131315E-01  3.8350518507894393E-01
  7.7777777777777779E-01  3.1313131313131315E-01  3.7999135445836851E-01
  7.8787878787878796E-01  3.1313131313131315E-01  3.7494870278151665E-01
  7.9797979797979801E-01  3.1313131313131315E-01  3.6839761215867634E-01
  8.0808080808080818E-01  3.1313131313131315E-01  3.6036454462361173E-01
  8.1818181818181823E-01  3.1313131313131315E-01  3.5088193809124374E-01
  8.2828282828282840E-01  3.1313131313131315E-01  3.3998806855947922E-01
  8.3838383838383845E-01  3.1313131313131315E-01  3.2772690686213773E-01
  8.4848484848484851E-01  3.1313131313131315E-01  3.1414793083044401E-01
  8.5858585858585867E-01  3.1313131313131315E-01  2.9930593661684324E-01
  8.6868686868686873E-01  3.1313131313131315E-01  2.8326081094009603E-01
  8.7878787878787890E-01  3.1313131313131315E-01  2.6607729436336131E-01
  8.8888888888888895E-01  3.1313131313131315E-01  2.4782472145029846E-01
  8.9898989898989912E-01  3.1313131313131315E-01  2.2857673786549232E-01
  9.0909090909090917E-01  3.1313131313131315E-01  2.0841101128527781E-01
  9.1919191919191923E-01  3.1313131313131315E-01  1.8740891274134475E-01
  9.2929292929292939E-01  3.1313131313131315E-01  1.6565519191599065E-01
  9.3939393939393945E-01  3.1313131313131315E-01  1.4323764254476692E-01
  9.4949494949494961E-01  3.1313131313131315E-01  1.2024673388057290E-01
