                       x                       y                  u(x,y)
  8.4848484848484851E-01  0.0000000000000000E+00 -8.1457595205033584E-01
  8.5858585858585867E-01  0.0000000000000000E+00 -7.7614646429175660E-01
  8.6868686868686873E-01  0.0000000000000000E+00 -7.3459170865753320E-01
  8.7878787878787890E-01  0.0000000000000000E+00 -6.9007901148211137E-01
  8.8888888888888895E-01  0.0000000000000000E+00 -6.4278760968653892E-01
  8.9898989898989912E-01  0.0000000000000000E+00 -5.9290792905464018E-01
  9.0909090909090917E-01  0.0000000000000000E+00 -5.4064081745559744E-01
  9.1919191919191923E-01  0.0000000000000000E+00 -4.8619673610046882E-01
  9.2929292929292939E-01  0.0000000000000000E+00 -4.2979491208917114E-01
  9.3939393939393945E-01  0.0000000000000000E+00 -3.7166245566032724E-01
  9.4949494949494961E-01  0.0000000000000000E+00 -3.1203344569848623E-01
  9.5959595959595967E-01  0.0000000000000000E+00 -2.5114798718107939E-01
  9.6969696969696972E-01  0.0000000000000000E+00 -1.8925124436041063E-01
  9.7979797979797989E-01  0.0000000000000000E+00 -1.2659245357374904E-01
  9.8989898989898994E-01  0.0000000000000000E+00 -6.3423919656564520E-02
  1.0000000000000000E+00  0.0000000000000000E+00 -2.4492935982947064E-16
  0.0000000000000000E+00  1.0101010101010102E-02  0.0000000000000000E+00
  1.0101010101010102E-02  1.0101010101010102E-02  6.3296226786874632E-02
  2.0202020202020204E-02  1.0101010101010102E-02  1.2633758200848735E-01
  3.0303030303030304E-02  1.0101010101010102E-02  1.8887022037741422E-01
  4.0404040404040407E-02  1.0101010101010102E-02  2.5064234502944871E-01
  5.0505050505050511E-02  1.0101010101010102E-02  3.1140522142070337E-01
  6.0606060606060608E-02  1.0101010101010102E-02  3.7091417889382938E-01
  7.0707070707070718E-02  1.0101010101010102E-02  4.2892959588039820E-01
  8.0808080808080815E-02  1.0101010101010102E-02  4.8521786477238465E-01
  9.0909090909090912E-02  1.0101010101010102E-02  5.3955233257755453E-01
  1.0101010101010102E-01  1.0101010101010102E-02  5.9171421357106857E-01
  1.1111111111111112E-01  1.0101010101010102E-02  6.4149347026837633E-01
  1.2121212121212122E-01  1.0101010101010102E-02  6.8868965917203628E-01
  1.3131313131313133E-01  1.0101010101010102E-02  7.3311273788693454E-01
  1.4141414141414144E-01  1.0101010101010102E-02  7.7458383035393463E-01
  1.5151515151515152E-01  1.0101010101010102E-02  8.1293594712063566E-01
  1.6161616161616163E-01  1.0101010101010102E-02  8.4801465774895890E-01
  1.7171717171717174E-01  1.0101010101010102E-02  8.7967871265201647E-01
  1.8181818181818182E-01  1.0101010101010102E-02  9.0780061185634442E-01
  1.9191919191919193E-01  1.0101010101010102E-02  9.3226711839929610E-01
  2.0202020202020204E-01  1.0101010101010102E-02  9.5297971429432438E-01
  2.1212121212121213E-01  1.0101010101010102E-02  9.6985499722814095E-01
  2.2222222222222224E-01  1.0101010101010102E-02  9.8282501639239805E-01
  2.3232323232323235E-01  1.0101010101010102E-02  9.9183754609760799E-01
  2.4242424242424243E-01  1.0101010101010102E-02  9.9685629606756465E-01
  2.5252525252525254E-01  1.0101010101010102E-02  9.9786105756747523E-01
  2.6262626262626265E-01  1.0101010101010102E-02  9.9484778477740399E-01
  2.7272727272727276E-01  1.0101010101010102E-02  9.8782861108336051E-01
  2.8282828282828287E-01  1.0101010101010102E-02  9.7683180022043736E-01
  2.9292929292929293E-01  1.0101010101010102E-02  9.6190163246472371E-01
  3.0303030303030304E-01  1.0101010101010102E-02  9.4309822633226170E-01
  3.1313131313131315E-01  1.0101010101010102E-02  9.2049729650300216E-01
  3.2323232323232326E-01  1.0101010101010102E-02  8.9418984894451004E-01
  3.3333333333333337E-01  1.0101010101010102E-02  8.6428181446305352E-01
  3.4343434343434348E-01  1.0101010101010102E-02  8.3089362215763529E-01
  3.5353535353535359E-01  1.0101010101010102E-02  7.9415971449451472E-01
  3.6363636363636365E-01  1.0101010101010102E-02  7.5422800595484751E-01
  3.7373737373737376E-01  1.0101010101010102E-02  7.1125928743527478E-01
  3.8383838383838387E-01  1.0101010101010102E-02  6.6542657879973421E-01
  3.9393939393939398E-01  1.0101010101010102E-02  6.1691443218953101E-01
  4.0404040404040409E-01  1.0101010101010102E-02  5.6591818889700551E-01
  4.1414141414141420E-01  1.0101010101010102E-02  5.1264319279509052E-01
  4.2424242424242425E-01  1.0101010101010102E-02  4.5730396349001018E-01
  4.3434343434343436E-01  1.0101010101010102E-02  4.0012333252653948E-01
  4.4444444444444448E-01  1.0101010101010102E-02  3.4133154612402145E-01
  4.5454545454545459E-01  1.0101010101010102E-02  2.8116533805610466E-01
  4.6464646464646470E-01  1.0101010101010102E-02  2.1986697640738956E-01
  4.7474747474747481E-01  1.0101010101010102E-02  1.5768328804536119E-01
  4.8484848484848486E-01  1.0101010101010102E-02  9.4864664735708995E-02
  4.9494949494949497E-01  1.0101010101010102E-02  3.1664054903057508E-02
  5.0505050505050508E-01  1.0101010101010102E-02 -3.1664054903057709E-02
  5.1515151515151525E-01  1.0101010101010102E-02 -9.4864664735709189E-02
  5.2525252525252530E-01  1.0101010101010102E-02 -1.5768328804536183E-01
  5.3535353535353536E-01  1.0101010101010102E-02 -2.1986697640738975E-01
  5.4545454545454553E-01  1.0101010101010102E-02 -2.8116533805610483E-01
  5.5555555555555558E-01  1.0101010101010102E-02 -3.4133154612402161E-01
  5.6565656565656575E-01  1.0101010101010102E-02 -4.0012333252654009E-01
  5.7575757575757580E-01  1.0101010101010102E-02 -4.5730396349001035E-01
  5.8585858585858586E-01  1.0101010101010102E-02 -5.1264319279509030E-01
  5.9595959595959602E-01  1.0101010101010102E-02 -5.6591818889700607E-01
  6.0606060606060608E-01  1.0101010101010102E-02 -6.1691443218953124E-01
  6.1616161616161624E-01  1.0101010101010102E-02 -6.6542657879973433E-01
  6.2626262626262630E-01  1.0101010101010102E-02 -7.1125928743527500E-01
  6.3636363636363646E-01  1.0101010101010102E-02 -7.5422800595484796E-01
  6.4646464646464652E-01  1.0101010101010102E-02 -7.9415971449451483E-01
  6.5656565656565657E-01  1.0101010101010102E-02 -8.3089362215763540E-01
  6.6666666666666674E-01  1.0101010101010102E-02 -8.6428181446305385E-01
  6.7676767676767680E-01  1.0101010101010102E-02 -8.9418984894451015E-01
  6.8686868686868696E-01  1.0101010101010102E-02 -9.2049729650300249E-01
  6.9696969696969702E-01  1.0101010101010102E-02 -9.4309822633226159E-01
  7.0707070707070718E-01  1.0101010101010102E-02 -9.6190163246472371E-01
  7.1717171717171724E-01  1.0101010101010102E-02 -9.7683180022043747E-01
  7.2727272727272729E-01  1.0101010101010102E-02 -9.8782861108336051E-01
  7.3737373737373746E-01  1.0101010101010102E-02 -9.9484778477740399E-01
  7.4747474747474751E-01  1.0101010101010102E-02 -9.9786105756747523E-01
  7.5757575757575768E-01  1.0101010101010102E-02 -9.9685629606756465E-01
  7.6767676767676774E-01  1.0101010101010102E-02 -9.9183754609760799E-01
  7.7777777777777779E-01  1.0101010101010102E-02 -9.8282501639239805E-01
  7.8787878787878796E-01  1.0101010101010102E-02 -9.6985499722814095E-01
  7.9797979797979801E-01  1.0101010101010102E-02 -9.5297971429432426E-01
  8.0808080808080818E-01  1.0101010101010102E-02 -9.3226711839929588E-01
  8.1818181818181823E-01  1.0101010101010102E-02 -9.0780061185634431E-01
  8.2828282828282840E-01  1.0101010101010102E-02 -8.7967871265201636E-01
  8.3838383838383845E-01  1.0101010101010102E-02 -8.4801465774895890E-01
  8.4848484848484851E-01  1.0101010101010102E-02 -8.1293594712063577E-01
  8.5858585858585867E-01  1.0101010101010102E-02 -7.7458383035393430E-01
  8.6868686868686873E-01  1.0101010101010102E-02 -7.3311273788693443E-01
  8.7878787878787890E-01  1.0101010101010102E-02 -6.8868965917203573E-01
  8.8888888888888895E-01  1.0101010101010102E-02 -6.4149347026837589E-01
  8.9898989898989912E-01  1.0101010101010102E-02 -5.9171421357106824E-01
  9.0909090909090917E-01  1.0101010101010102E-02 -5.3955233257755442E-01
  9.1919191919191923E-01  1.0101010101010102E-02 -4.8521786477238477E-01
  9.2929292929292939E-01  1.0101010101010102E-02 -4.2892959588039764E-01
  9.3939393939393945E-01  1.0101010101010102E-02 -3.7091417889382911E-01
  9.4949494949494961E-01  1.0101010101010102E-02 -3.1140522142070248E-01
  9.5959595959595967E-01  1.0101010101010102E-02 -2.5064234502944888E-01
  9.6969696969696972E-01  1.0101010101010102E-02 -1.8887022037741466E-01
  9.7979797979797989E-01  1.0101010101010102E-02 -1.2633758200848713E-01
  9.8989898989898994E-01  1.0101010101010102E-02 -6.3296226786874646E-02
  1.0000000000000000E+00  1.0101010101010102E-02 -2.4443623778659970E-16
  0.0000000000000000E+00  2.0202020202020204E-02  0.0000000000000000E+00
  1.0101010101010102E-02  2.0202020202020204E-02  6.2913662351922847E-02
  2.0202020202020204E-02  2.0202020202020204E-02  1.2557399359053961E-01
  3.0303030303030304E-02  2.0202020202020204E-02  1.8772868267752579E-01
  4.0404040404040407E-02  2.0202020202020204E-02  2.4912745461703842E-01
  5.0505050505050511E-02  2.0202020202020204E-02  3.0952307822479092E-01
  6.0606060606060608E-02  2.0202020202020204E-02  3.6867236164077394E-01
  7.0707070707070718E-02  2.0202020202020204E-02  4.2633713157704245E-01
  8.0808080808080815E-02  2.0202020202020204E-02  4.8228519235748402E-01
  9.0909090909090912E-02  2.0202020202020204E-02  5.3629126088785550E-01
  1.0101010101010102E-01  2.0202020202020204E-02  5.8813787379129046E-01
  1.1111111111111112E-01  2.0202020202020204E-02  6.3761626305656549E-01
  1.2121212121212122E-01  2.0202020202020204E-02  6.8452719667319861E-01
  1.3131313131313133E-01  2.0202020202020204E-02  7.2868178086843760E-01
  1.4141414141414144E-01  2.0202020202020204E-02  7.6990222071581338E-01
  1.5151515151515152E-01  2.0202020202020204E-02  8.0802253605255769E-01
  1.6161616161616163E-01  2.0202020202020204E-02  8.4288922982313763E-01
  1.7171717171717174E-01  2.0202020202020204E-02  8.7436190615772125E-01
  1.8181818181818182E-01  2.0202020202020204E-02  9.0231383569679413E-01
  1.9191919191919193E-01  2.0202020202020204E-02  9.2663246588556181E-01
  2.0202020202020204E-01  2.0202020202020204E-02  9.4721987418336340E-01
  2.1212121212121213E-01  2.0202020202020204E-02  9.6399316236318044E-01
  2.2222222222222224E-01  2.0202020202020204E-02  9.7688479031354103E-01
  2.3232323232323235E-01  2.0202020202020204E-02  9.8584284799870836E-01
  2.4242424242424243E-01  2.0202020202020204E-02  9.9083126448207526E-01
  2.5252525252525254E-01  2.0202020202020204E-02  9.9182995317109346E-01
  2.6262626262626265E-01  2.0202020202020204E-02  9.8883489269889346E-01
  2.7272727272727276E-01  2.0202020202020204E-02  9.8185814311690855E-01
  2.8282828282828287E-01  2.0202020202020204E-02  9.7092779733330536E-01
  2.9292929292929293E-01  2.0202020202020204E-02  9.5608786799275713E-01
  3.0303030303030304E-01  2.0202020202020204E-02  9.3739811025305730E-01
  3.1313131313131315E-01  2.0202020202020204E-02  9.1493378117219037E-01
  3.2323232323232326E-01  2.0202020202020204E-02  8.8878533667471993E-01
  3.3333333333333337E-01  2.0202020202020204E-02  8.5905806731770662E-01
  3.4343434343434348E-01  2.0202020202020204E-02  8.2587167432279696E-01
  3.5353535353535359E-01  2.0202020202020204E-02  7.8935978758165071E-01
  3.6363636363636365E-01  2.0202020202020204E-02  7.4966942757553146E-01
  3.7373737373737376E-01  2.0202020202020204E-02  7.0696041337571858E-01
  3.8383838383838387E-01  2.0202020202020204E-02  6.6140471910851462E-01
  3.9393939393939398E-01  2.0202020202020204E-02  6.1318578147613445E-01
  4.0404040404040409E-01  2.0202020202020204E-02  5.6249776112185068E-01
  4.1414141414141420E-01  2.0202020202020204E-02  5.0954476081360944E-01
  4.2424242424242425E-01  2.0202020202020204E-02  4.5454000359421987E-01
  4.3434343434343436E-01  2.0202020202020204E-02  3.9770497420741796E-01
  4.4444444444444448E-01  2.0202020202020204E-02  3.3926852725697526E-01
  4.5454545454545459E-01  2.0202020202020204E-02  2.7946596568998178E-01
  4.6464646464646470E-01  2.0202020202020204E-02  2.1853809331492544E-01
  4.7474747474747481E-01  2.0202020202020204E-02  1.5673024516974823E-01
  4.8484848484848486E-01  2.0202020202020204E-02  9.4291299644236701E-02
  4.9494949494949497E-01  2.0202020202020204E-02  3.1472676334583623E-02
  5.0505050505050508E-01  2.0202020202020204E-02 -3.1472676334583824E-02
  5.1515151515151525E-01  2.0202020202020204E-02 -9.4291299644236895E-02
  5.2525252525252530E-01  2.0202020202020204E-02 -1.5673024516974887E-01
  5.3535353535353536E-01  2.0202020202020204E-02 -2.1853809331492563E-01
  5.4545454545454553E-01  2.0202020202020204E-02 -2.7946596568998194E-01
  5.5555555555555558E-01  2.0202020202020204E-02 -3.3926852725697543E-01
  5.6565656565656575E-01  2.0202020202020204E-02 -3.9770497420741857E-01
  5.7575757575757580E-01  2.0202020202020204E-02 -4.5454000359422003E-01
  5.8585858585858586E-01  2.0202020202020204E-02 -5.0954476081360922E-01
  5.9595959595959602E-01  2.0202020202020204E-02 -5.6249776112185124E-01
  6.0606060606060608E-01  2.0202020202020204E-02 -6.1318578147613467E-01
  6.1616161616161624E-01  2.0202020202020204E-02 -6.6140471910851473E-01
  6.2626262626262630E-01  2.0202020202020204E-02 -7.0696041337571880E-01
  6.3636363636363646E-01  2.0202020202020204E-02 -7.4966942757553190E-01
  6.4646464646464652E-01  2.0202020202020204E-02 -7.8935978758165082E-01
  6.5656565656565657E-01  2.0202020202020204E-02 -8.2587167432279707E-01
  6.6666666666666674E-01  2.0202020202020204E-02 -8.5905806731770695E-01
  6.7676767676767680E-01  2.0202020202020204E-02 -8.8878533667472004E-01
  6.8686868686868696E-01  2.0202020202020204E-02 -9.1493378117219071E-01
  6.9696969696969702E-01  2.0202020202020204E-02 -9.3739811025305719E-01
  7.0707070707070718E-01  2.0202020202020204E-02 -9.5608786799275713E-01
  7.1717171717171724E-01  2.0202020202020204E-02 -9.7092779733330548E-01
  7.2727272727272729E-01  2.0202020202020204E-02 -9.8185814311690855E-01
  7.3737373737373746E-01  2.0202020202020204E-02 -9.8883489269889346E-01
  7.4747474747474751E-01  2.0202020202020204E-02 -9.9182995317109346E-01
  7.5757575757575768E-01  2.0202020202020204E-02 -9.9083126448207526E-01
  7.6767676767676774E-01  2.0202020202020204E-02 -9.8584284799870836E-01
  7.7777777777777779E-01  2.0202020202020204E-02 -9.7688479031354103E-01
  7.8787878787878796E-01  2.0202020202020204E-02 -9.6399316236318044E-01
  7.9797979797979801E-01  2.0202020202020204E-02 -9.4721987418336329E-01
  8.0808080808080818E-01  2.0202020202020204E-02 -9.2663246588556158E-01
  8.1818181818181823E-01  2.0202020202020204E-02 -9.0231383569679402E-01
  8.2828282828282840E-01  2.0202020202020204E-02 -8.7436190615772114E-01
  8.3838383838383845E-01  2.0202020202020204E-02 -8.4288922982313763E-01
  8.4848484848484851E-01  2.0202020202020204E-02 -8.0802253605255780E-01
  8.5858585858585867E-01  2.0202020202020204E-02 -7.6990222071581305E-01
  8.6868686868686873E-01  2.0202020202020204E-02 -7.2868178086843749E-01
  8.7878787878787890E-01  2.0202020202020204E-02 -6.8452719667319806E-01
  8.8888888888888895E-01  2.0202020202020204E-02 -6.3761626305656505E-01
  8.9898989898989912E-01  2.0202020202020204E-02 -5.8813787379129012E-01
  9.0909090909090917E-01  2.0202020202020204E-02 -5.3629126088785539E-01
  9.1919191919191923E-01  2.0202020202020204E-02 -4.8228519235748413E-01
  9.2929292929292939E-01  2.0202020202020204E-02 -4.2633713157704189E-01
  9.3939393939393945E-01  2.0202020202020204E-02 -3.6867236164077366E-01
  9.4949494949494961E-01  2.0202020202020204E-02 -3.0952307822479003E-01
  9.5959595959595967E-01  2.0202020202020204E-02 -2.4912745461703859E-01
  9.6969696969696972E-01  2.0202020202020204E-02 -1.8772868267752624E-01
  9.7979797979797989E-01  2.0202020202020204E-02 -1.2557399359053939E-01
  9.8989898989898994E-01  2.0202020202020204E-02 -6.2913662351922861E-02
  1.0000000000000000E+00  2.0202020202020204E-02 -2.4295885728640907E-16
  0.0000000000000000E+00  3.0303030303030304E-02  0.0000000000000000E+00
  1.0101010101010102E-02  3.0303030303030304E-02  6.2277766803664959E-02
  2.0202020202020204E-02  3.0303030303030304E-02  1.2430476302096130E-01
  3.0303030303030304E-02  3.0303030303030304E-02  1.8583122783016373E-01
  4.0404040404040407E-02  3.0303030303030304E-02  2.4660941587286808E-01
  5.0505050505050511E-02  3.0303030303030304E-02  3.0639459483710901E-01
  6.0606060606060608E-02  3.0303030303030304E-02  3.6494603090800387E-01
  7.0707070707070718E-02  3.0303030303030304E-02  4.2202795811785992E-01
  8.0808080808080815E-02  3.0303030303030304E-02  4.7741052769251324E-01
  9.0909090909090912E-02  3.0303030303030304E-02  5.3087073357121972E-01
  1.0101010101010102E-01  3.0303030303030304E-02  5.8219331037335253E-01
  1.1111111111111112E-01  3.0303030303030304E-02  6.3117160019611274E-01
  1.2121212121212122E-01  3.0303030303030304E-02  6.7760838475296659E-01
  1.3131313131313133E-01  3.0303030303030304E-02  7.2131667950207745E-01
  1.4141414141414144E-01  3.0303030303030304E-02  7.6212048656706077E-01
  1.5151515151515152E-01  3.0303030303030304E-02  7.9985550341831524E-01
  1.6161616161616163E-01  3.0303030303030304E-02  8.3436978446132004E-01
  1.7171717171717174E-01  3.0303030303030304E-02  8.6552435286791540E-01
  1.8181818181818182E-01  3.0303030303030304E-02  8.9319376018693863E-01
  1.9191919191919193E-01  3.0303030303030304E-02  9.1726659148086120E-01
  2.0202020202020204E-01  3.0303030303030304E-02  9.3764591395441821E-01
  2.1212121212121213E-01  3.0303030303030304E-02  9.5424966726876315E-01
  2.2222222222222224E-01  3.0303030303030304E-02  9.6701099396949097E-01
  2.3232323232323235E-01  3.0303030303030304E-02  9.7587850869800807E-01
  2.4242424242424243E-01  3.0303030303030304E-02  9.8081650510223717E-01
  2.5252525252525254E-01  3.0303030303030304E-02  9.8180509961349338E-01
  2.6262626262626265E-01  3.0303030303030304E-02  9.7884031151059814E-01
  2.7272727272727276E-01  3.0303030303030304E-02  9.7193407894883821E-01
  2.8282828282828287E-01  3.0303030303030304E-02  9.6111421088922810E-01
  2.9292929292929293E-01  3.0303030303030304E-02  9.4642427512163918E-01
  3.0303030303030304E-01  3.0303030303030304E-02  9.2792342283268570E-01
  3.1313131313131315E-01  3.0303030303030304E-02  9.0568615042477507E-01
  3.2323232323232326E-01  3.0303030303030304E-02  8.7980199954538707E-01
  3.3333333333333337E-01  3.0303030303030304E-02  8.5037519653446325E-01
  3.4343434343434348E-01  3.0303030303030304E-02  8.1752423274172192E-01
  3.5353535353535359E-01  3.0303030303030304E-02  7.8138138740381358E-01
  3.6363636363636365E-01  3.0303030303030304E-02  7.4209219500252188E-01
  3.7373737373737376E-01  3.0303030303030304E-02  6.9981485924877085E-01
  3.8383838383838387E-01  3.0303030303030304E-02  6.5471961605211937E-01
  3.9393939393939398E-01  3.0303030303030304E-02  6.0698804804083417E-01
  4.0404040404040409E-01  3.0303030303030304E-02  5.5681235339273794E-01
  4.1414141414141420E-01  3.0303030303030304E-02  5.0439457192098014E-01
  4.2424242424242425E-01  3.0303030303030304E-02  4.4994577153101756E-01
  4.3434343434343436E-01  3.0303030303030304E-02  3.9368519832465559E-01
  4.4444444444444448E-01  3.0303030303030304E-02  3.3583939377337790E-01
  4.5454545454545459E-01  3.0303030303030304E-02  2.7664128251579650E-01
  4.6464646464646470E-01  3.0303030303030304E-02  2.1632923445234042E-01
  4.7474747474747481E-01  3.0303030303030304E-02  1.5514610491380010E-01
  4.8484848484848486E-01  3.0303030303030304E-02  9.3338256768623729E-02
  4.9494949494949497E-01  3.0303030303030304E-02  3.1154568406595366E-02
  5.0505050505050508E-01  3.0303030303030304E-02 -3.1154568406595563E-02
  5.1515151515151525E-01  3.0303030303030304E-02 -9.3338256768623923E-02
  5.2525252525252530E-01  3.0303030303030304E-02 -1.5514610491380071E-01
  5.3535353535353536E-01  3.0303030303030304E-02 -2.1632923445234059E-01
  5.4545454545454553E-01  3.0303030303030304E-02 -2.7664128251579667E-01
  5.5555555555555558E-01  3.0303030303030304E-02 -3.3583939377337807E-01
  5.6565656565656575E-01  3.0303030303030304E-02 -3.9368519832465620E-01
  5.7575757575757580E-01  3.0303030303030304E-02 -4.4994577153101772E-01
  5.8585858585858586E-01  3.0303030303030304E-02 -5.0439457192097992E-01
  5.9595959595959602E-01  3.0303030303030304E-02 -5.5681235339273849E-01
  6.0606060606060608E-01  3.0303030303030304E-02 -6.0698804804083439E-01
  6.1616161616161624E-01  3.0303030303030304E-02 -6.5471961605211948E-01
  6.2626262626262630E-01  3.0303030303030304E-02 -6.9981485924877107E-01
  6.3636363636363646E-01  3.0303030303030304E-02 -7.4209219500252233E-01
  6.4646464646464652E-01  3.0303030303030304E-02 -7.8138138740381369E-01
  6.5656565656565657E-01  3.0303030303030304E-02 -8.1752423274172203E-01
  6.6666666666666674E-01  3.0303030303030304E-02 -8.5037519653446358E-01
  6.7676767676767680E-01  3.0303030303030304E-02 -8.7980199954538718E-01
  6.8686868686868696E-01  3.0303030303030304E-02 -9.0568615042477529E-01
  6.9696969696969702E-01  3.0303030303030304E-02 -9.2792342283268558E-01
  7.0707070707070718E-01  3.0303030303030304E-02 -9.4642427512163918E-01
  7.1717171717171724E-01  3.0303030303030304E-02 -9.6111421088922822E-01
